Cisco SDWAN Analytics team works on deriving network insights from telemetry data.,0.005951046,-0.0044725672,0.019780561,-0.0108624315,-0.009984795,0.015257361,-0.022048913,0.0037940873,0.012718968,-0.038751,0.00885062,0.044232845,0.002340925,-0.017026136,0.0038075894,0.014852298,0.008870873,-0.01841685,0.023102075,-0.014690273,-0.025451439,0.003864973,-0.004388179,-0.014555253,-0.008486063,0.0050430307,0.0011527409,-0.016243014,0.007527415,-0.0051780515,0.0034531595,0.0020810096,-0.022305453,-0.003534172,-0.012772977,-0.008324038,0.012887744,-0.013292807,0.014771286,-0.009221927,0.021724863,0.007189863,-0.001435441,-0.019470014,-0.0011333317,0.02744975,0.006177206,0.013630359,-0.008492814,-0.00068734074,0.016580567,-0.009789015,-0.011483528,-0.02254849,0.010666651,-0.012989011,0.0060489364,0.015972972,0.01712065,-0.013259052,0.013664115,-0.0012118126,-0.002784806,-0.014609261,-0.024398277,-0.021333301,0.011476777,0.037751842,-0.0018835415,0.003935859,0.021090264,0.036428638,-0.005762017,-0.0062008346,0.014231202,-0.011733316,-0.018362843,-0.020698704,-0.015999977,0.028246371,0.008162013,-0.03010966,-0.023763677,0.0018953559,0.008067499,0.013920655,-0.009383952,0.012361163,-0.010963697,0.020469168,0.0069096945,-0.0056337467,0.008681844,-0.0071223523,0.00600843,0.011686059,-0.01660757,0.01072741,-0.01829533,-0.026680129,-0.0030261558,0.008108005,-0.028408397,-0.013549347,-0.02080672,-0.00248776,-0.019294485,0.00039240447,0.035240453,-0.00053755194,-0.041235384,0.0245603,-0.0016050609,-0.0022582244,-0.0026835403,-0.0072911284,0.0033755223,0.0019476764,0.009161168,-0.015594914,0.027814304,0.00394261,0.04050627,-0.015419386,0.0027459876,0.0025518949,-0.005147672,-0.031567886,-0.0039966186,-0.0037637076,-0.024965364,-0.008897877,0.0020270012,0.028273376,-0.027544264,-0.007520664,0.012057366,0.014865801,-0.006680159,0.0019797438,-0.013704621,0.01834934,-0.026437093,-0.018686892,-0.017107148,0.019726554,0.0032978854,-0.0035206699,0.0027763671,0.005677629,0.012502935,-0.027233714,-0.008654839,0.0021788997,-0.030784765,0.008317287,0.0140421735,0.045286007,-0.015851453,0.009890281,-0.017741745,0.0029535822,-0.0002955692,-0.009444712,0.023885196,0.028597426,-0.006113071,-0.019186469,-0.009424458,0.009964542,0.0077907057,0.03507843,-0.0070143356,0.020793218,-0.0138801485,0.0041451417,0.013016014,-0.0025552704,-0.023979712,-0.039507113,0.019875076,-0.016134998,0.005211807,-0.011787324,-0.009485218,-0.035132438,0.017134152,-0.0020961994,0.0024961988,-0.01628352,0.005336701,0.0097215045,-0.0008742603,-0.0027679284,-0.6407552,-0.020644695,0.01105146,-0.020752711,0.039129056,0.014258207,0.01814681,0.010180576,0.016297022,0.026774645,0.0036961972,0.0045839595,-0.022602499,-0.033350162,0.001646411,-0.014825295,-0.020941742,-0.0075071617,0.009633741,0.0042801625,-0.029839618,0.04412483,0.004658221,-0.0003278476,0.01841685,-0.006801678,0.03499742,-0.0074193985,-0.0062008346,0.002862443,-0.013765381,0.019659042,0.0013721499,-0.0021181402,0.040587284,-0.012266649,-0.003605058,0.024074227,0.001915609,0.019996595,-0.025545955,-0.022372963,0.013515592,0.015851453,-0.023034565,0.03567252,0.0050430307,-0.0066902856,-0.008668342,-0.017404193,0.005873409,-0.026653126,0.0010405048,-0.003194932,0.008216022,0.000201371,0.013238799,-0.019294485,0.01188859,-0.0047898665,-0.022062415,0.009086906,-0.015878458,-0.0076961913,-0.019848071,0.014595759,-0.0006059063,0.008560325,-0.0062312144,0.003448096,0.03418729,0.018889423,0.013259052,-0.020428661,0.0025924013,0.017917274,0.019078452,-0.0109029375,-0.0035645517,-0.007378892,-0.015581411,-0.020064106,-0.033296153,-0.011328253,0.01932149,-0.004658221,-0.01641854,-0.0065417625,0.017647231,-0.0031156072,0.041424412,0.017809257,0.0021738363,-0.006227839,-0.0011881839,0.03650965,-0.0012810108,0.01046412,-0.0008708848,-0.026153548,-0.033242144,-0.0069603273,0.024749331,-0.04231555,0.019443009,0.012131628,-0.010673402,-0.013765381,0.036860704,-0.034673367,-0.014595759,-0.006538387,-0.032107968,0.007858216,0.0087426035,-0.019618537,-0.012401669,0.0015417698,0.0129822595,-0.01905145,-0.0067037875,-0.0034194042,0.016243014,0.01091644,-0.009735007,0.012698716,0.00065358554,-0.020172123,-0.0029924007,-0.012853989,-0.016850607,-0.018821914,0.010639647,-0.000367721,0.032648053,-0.01150378,0.0010379731,-0.023372117,-0.023844691,-0.013738376,-0.020307142,0.0044118077,-0.0069738296,-0.0022362836,-0.014609261,-0.012901247,-0.025991524,0.0038244668,-0.00853332,-0.015594914,0.0050632837,-0.0052624396,-0.01415019,0.03650965,0.0060185567,-0.0055966163,0.011841333,-0.027166205,-0.00043164493,-0.027503757,-0.014433734,0.011544287,-0.020118114,0.018578876,0.008053997,-0.018173812,-0.00018480985,-0.01182108,-0.02273752,-0.011875088,-0.014906307,-0.005853156,-0.0044928202,0.014541751,-0.016013479,0.014649767,-0.01996959,-0.008060748,0.016729089,-0.010187327,-0.018308833,0.012232893,-0.037049733,-0.016256517,0.028705442,0.0058767847,0.039075047,0.022980556,-0.009343446,0.00633248,-0.013934157,0.016553562,-0.002298731,0.0042902892,-0.0056911306,0.0174447,-0.0056134937,0.0052185575,0.0016168753,0.009228678,0.01802529,0.003851471,0.019348495,0.017957779,-0.01479829,-0.010214331,-0.0030717254,-0.022129925,0.04671723,0.019348495,0.027922321,-0.041424412,-0.014946814,0.0027544263,-0.004239656,0.025019372,-0.014852298,0.00008707793,-0.015608416,0.0026025278,0.0036556907,-0.021562837,0.022913046,-0.022143427,-0.01072741,0.004212652,0.0012354412,0.04747335,0.00675442,-0.025653971,0.019740054,0.015972972,0.029731601,0.011746818,0.0008092815,-0.0046784743,-0.003689446,-0.0015814323,0.02978561,0.016499553,0.0052185575,-0.005505477,0.025883507,-0.021238787,0.025410933,0.016499553,0.05279317,0.022197435,-0.01433922,0.013853144,-0.008749355,0.013630359,-0.002919827,-0.007864967,0.00124388,-0.023088574,0.03623961,0.031567886,0.020104611,0.0264911,0.0053670807,0.030973794,0.005654,-0.0013898714,-0.009768762,-0.0018194066,-0.006227839,-0.006433746,-0.0028725695,-0.009795766,0.014015169,0.009032898,0.018241324,-0.023574648,0.017296176,0.00623459,0.024074227,-0.020914737,-0.0102075795,0.02686916,-0.0044489386,-0.006497881,0.008060748,0.02719321,0.007257373,-0.020779716,-0.017863264,0.020239633,-0.039966185,0.017323181,-0.006791551,-0.0037637076,-0.010133319,0.0024776335,0.015999977,0.0018599129,0.007331635,-0.013738376,-0.017566219,0.019024445,-0.0044354363,0.009329944,0.003221936,-0.017255671,0.040074203,0.015689429,-0.023939205,-0.022629503,-0.023763677,-0.028786456,0.0022565369,0.005157798,-0.018538369,0.005816025,-0.004050627,-0.0069805803,-0.0033890246,0.0034447208,0.018322336,-0.0014641328,-0.015162847,-0.028597426,-0.014649767,0.0174447,0.064648,0.024978867,0.0042362805,-0.008627836,-0.01150378,-0.0067611714,-0.0432877,-0.009735007,0.020037102,-0.021805875,0.008472561,0.016756093,0.020064106,-0.0100050485,-0.0107814185,0.032972105,0.0027594897,-0.015851453,0.01783626,-0.003405902,-0.012806732,-0.025748486,-0.004361175,0.030595735,0.01983457,0.0049890224,0.007972984,0.041370403,0.0018582251,-0.0075544193,-0.02306157,0.033620205,-0.008175516,0.043206688,-0.03475438,0.040776312,0.00545822,0.0083983,0.038021885,0.005448093,0.008688595,-0.0066362773,0.022980556,-0.026774645,0.011625299,-0.019145964,0.020266637,0.040209223,-0.01072741,-0.02273752,0.007351888,-0.016134998,-0.033971258,-0.024992367,-0.00037995726,-0.00042151837,0.014015169,-0.01911896,0.0003088603,-0.037103742,-0.023979712,-0.0015054831,-0.0030548477,-0.029407552,-0.00052489375,-0.019348495,-0.01143627,-0.020766214,-0.021751866,-0.015108839,-0.011713062,-0.005144296,-0.044691917,0.031189827,0.034862395,0.008479312,0.0036388133,-0.0031578012,-0.028975485,0.027287723,-0.001109703,0.019159466,-0.0017080144,-0.032594044,-0.027314728,-0.01749871,-0.027085193,0.012867492,0.0034869148,0.006389864,-0.0011341756,0.004104635,0.04374677,0.008040494,0.014136688,0.0059409193,0.014123186,-0.01059914,0.0041181375,-0.008654839,0.031054806,-0.04490795,-0.027004179,-0.00020959885,0.053981356,0.0018345964,-0.024263255,-0.021792373,0.007871718,0.01447424,0.012907998,-0.008607582,-0.009653994,-0.011935848,0.00891138,-0.022791527,0.007534166,-0.018376345,-0.014865801,0.015540905,0.024344267,-0.011706312,-0.0068826904,-0.013070023,-0.009019396,0.01563542,0.019294485,-0.01783626,-0.0206717,0.018902926,0.00078480894,0.02280503,-0.015689429,-0.046285164,-0.014541751,0.005654,-0.005286068,0.00930969,-0.019416004,-0.026882662,-0.0067983023,0.015986474,0.016985629,0.0015999976,0.0023763678,-0.021117268,-0.017930776,-0.008256528,0.013670865,0.011510531,-0.017485207,0.0003978897,-0.005505477,-0.00995104,-0.0021248914,-0.020496173,-0.027301226,0.007426149,0.05354929,0.019389002,0.01609449,-0.0015181412,0.014217701,0.026801648,0.0013881836,-0.016162,0.015365378,0.013866646,-0.008938383,-0.00039261545,0.008168764,-0.013191542,0.0052759415,0.018119805,0.005097039,0.009775513,-0.00034978852,-0.028435402,0.0019814316,-0.020577185,-0.010821925,0.007662436,0.034106277,0.032513034,-0.029407552,0.019361997,0.02992063,0.02551895,0.0024067475,0.015716432,0.014487742,0.010707157,0.011220236,0.009863277,0.0011628675,-0.0040540025,-0.03243202,-0.028246371,0.0017687738,0.037832856,-0.0074801575,-0.0005789021,0.013934157,0.009539226,-0.009451463,0.022264946,-0.015945967,-0.00652826,0.006065814,-0.030190673,0.010052306,-0.026909664,-0.030325694,-0.0036860704,0.015945967,-0.0040033697,-0.010410111,0.012847238,-0.023615155,-0.009849775,0.025883507,0.027112197,0.05052482,-0.0027561141,0.038805004,0.011382261,-0.017714743,-0.023372117,-0.009586484,0.0038784754,-0.0048810053,0.00013153988,0.037643827,-0.022778025,-0.002070883,-0.010376356,0.016337529,0.0016700397,-0.0143662235,0.016702086,-0.0025991523,0.0044894447,-0.01712065,-0.008384798,-0.0023426125,0.037508804,-0.009377201,-0.010180576,0.018322336,-0.009998297,0.0062514674,0.02830038,0.0035004169,0.019024445,-0.011557789,0.010808423,-0.005569612,0.031000799,-0.01861938,0.008202519,-0.028381392,0.008371295,-0.030811768,-0.0121653825,0.0063088513,0.024303762,0.010241335,0.008567076,-0.015999977,0.02900249,0.0025755237,-0.017539214,0.010578888,-0.00578227,0.027611773,-0.012246395,-0.0028371266,-0.043530736,-0.003456535,-0.02364216,0.021468323,0.0051037897,-0.0011721501,-0.011355258,-0.0034599104,0.00070295256,-0.009080156,-0.0023004184,0.010018551,-0.03664467,-0.02674764,-0.0015738374,-0.006757796,0.038615976,0.033863243,-0.01659407,-0.017282674,0.0051341695,-0.011091967,0.0095189735,0.0128202345,0.00048438748,-0.04166745,0.016067486,0.0064067417,-0.03669868,0.04741934,0.007642183,-0.029056497,-0.015270864,-0.0052050557,0.0087426035,-0.0037974627,-0.02294005,0.007824461,0.032729067,-0.009606737,-0.011848084,-0.026923167,0.0140421735,-0.020644695,-0.009937538,0.009464965,-0.008688595,0.00891813,-0.024600808,0.0025502073,-0.01201686,-0.01188859,-0.021670854,-0.021495327,0.030784765,0.0121248765,-0.00045569552,0.017539214,-0.02171136,-0.0060523115,-0.0047662375,0.007797457,-0.012091122,0.021238787,-0.006727416,-0.0022852286,0.0058700335,-0.028651435,-0.043179683,-0.035564505,-0.03659066,-0.053009205,0.00017837527,-0.009849775,0.025694476,0.0072033647,-0.009397455,-0.022602499,-0.027179707,-0.023885196,-0.023183089,-0.009984795,0.006828682,0.0051037897,0.03991218,-0.0059814258,0.023601653,-0.020266637,0.004624466,-0.014555253,0.008668342,0.003584805,-0.02531642,0.007898723,-0.021117268,-0.045204997,0.007061593,0.039966185,-0.009971294,-0.008060748,0.0060253073,-0.0023729922,-0.03367421,-0.0062210876,0.001851474,0.009377201,-0.012712218,0.014825295,-0.025680974,0.018200817,0.02242697,-0.003449784,-0.035753533,0.016634574,0.013751878,0.019524021,0.019929085,-0.0070008337,-0.010329098,0.011321502,-0.0008869185,-0.001435441,0.002283541,-0.00591054,0.05265815,0.03799488,-0.00062320585,-0.023898698,0.009255682,-0.009944289,-0.018659888,0.0059544216,-0.007864967,0.00487763,-0.027098695,-0.0069603273,-0.003534172,-0.012212641,0.00011656101,0.0043577994,-0.025613464,0.005677629,0.0032759446,-0.017971281,0.02655861,-0.0046953517,-0.00089957676,0.0072843772,-0.0025704603,0.008357794,-0.018956933,-0.011915594,0.02300756,-0.0079257265,-0.004826997,0.007655685,0.01814681,-0.023547644,-0.007993237,0.2138731,-0.0032269994,-0.021346804,0.016999131,-0.009606737,0.0032691935,0.012786479,0.012374666,0.016324027,0.023615155,0.0044050566,0.020064106,-0.0075611705,-0.009093657,-0.003434594,0.00072193984,-0.019807566,-0.003272569,-0.015527403,0.02099575,-0.0007818554,-0.009026147,0.015392383,-0.006163704,0.012347661,-0.011449772,0.012266649,-0.016080989,0.027031183,0.025532452,-0.026801648,-0.01447424,0.023372117,0.010322347,0.016729089,-0.0073923944,0.01674259,0.0020388155,0.026788145,-0.010929941,0.005998303,-0.015122341,0.01749871,-0.0055864896,0.006946825,-0.013265803,-0.02546494,-0.009505471,0.013778883,0.015878458,-0.0071358546,0.013562849,0.011713062,0.0072911284,-0.0031122316,-0.002135018,-0.004948516,0.029353542,0.0064472477,0.0068894415,0.0022818532,0.012516437,-0.012860741,0.011382261,-0.023102075,0.020320645,0.00995104,0.019334992,0.015027826,0.0028961983,0.004037125,-0.025924012,-0.015338374,-0.006649779,-0.027733292,-0.00995104,0.027638778,0.009998297,0.026018526,0.016634574,0.011233739,0.013711372,-0.030568732,0.009323193,-0.015446391,-0.024965364,0.022980556,-0.029434556,-0.0020607566,0.0060489364,-0.019686047,-0.012935002,-0.010396609,0.0029299534,0.01659407,0.0013898714,-0.0076016765,-0.012057366,0.03029869,-0.0019949337,-0.01718816,0.08182266,0.030271685,-0.0011299561,-0.012313906,0.010558634,0.006187333,-0.00073502003,-0.012543442,-0.018133307,-0.032594044,-0.035834547,0.021346804,-0.0070008337,-0.010160322,0.015986474,0.00094936567,-0.026531607,0.0068624374,0.0012717281,0.024600808,-0.026990678,-0.040722303,0.020685202,-0.005819401,-0.014420232,0.017728243,-0.0035544252,-0.0142041985,-0.015729934,0.03650965,0.010032053,0.017566219,-0.022251444,-0.0050362796,0.004452314,0.027166205,-0.0025181398,-0.0040472513,-0.0015172974,0.016134998,0.012415172,0.013562849,0.00820927,0.015878458,-0.0029502066,0.018983938,0.010545132,-0.0039831167,-0.032161977,-0.0054177134,-0.008324038,-0.008796612,0.012644707,0.01259745,-0.0025147642,-0.020968745,-0.016675081,0.020212628,0.0033198262,-0.036725685,-0.015162847,0.027584769,-0.0016531621,-8.043237e-7,0.015581411,-0.17239468,0.018848917,0.00468185,-0.0032202485,0.010302095,0.015068332,0.04039825,0.011794075,-0.022467477,0.013130782,0.02125229,0.008654839,-0.025856502,0.0057080085,0.00591054,0.015108839,-0.027922321,0.021765368,-0.017296176,0.026464095,0.035834547,-0.009748509,-0.0032658179,0.010956946,0.011699561,0.015216855,-0.029731601,-0.00088185526,-0.0064472477,-0.013643862,-0.012448926,-0.023223594,0.028165359,-0.0065620155,0.00091307884,-0.004097884,-0.012989011,-0.0012177197,-0.012111374,0.028219368,0.007567921,0.023871696,0.028570421,0.012678462,0.009147665,0.013630359,0.0061907084,0.016459048,0.0039628632,-0.038021885,0.0088641215,-0.027098695,0.0050869123,-0.008553574,-0.002332486,0.018524867,0.02119828,0.014649767,-0.010126567,-0.02734173,-0.0028641308,-0.013731625,-0.017309679,-0.031891935,-0.005154423,0.0141636925,-0.023858193,0.001371306,-0.0022092795,0.026882662,0.0008345979,0.00028438776,0.0050565326,-0.013326563,0.014015169,-0.0022312202,0.003702948,0.0013544284,0.0032675057,0.0048607523,0.0140826795,0.017350186,0.0087831095,0.005259064,0.0007556951,-0.014852298,0.0036489398,0.008904628,-0.0036860704,-0.016999131,0.018457357,-0.029029492,0.02358815,-0.02358815,-0.003081852,0.02119828,0.01964554,0.005394085,0.033323158,0.00047257316,-0.0027966204,-0.0003025312,-0.0059915525,0.02591051,0.0035746782,0.022616,0.01659407,0.0012497872,0.004475943,0.0036489398,-0.032107968,0.009161168,0.022062415,-0.025437936,-0.018875921,0.026599117,-0.025478443,-0.010963697,-0.025559455,0.0048506255,0.07334335,0.0036219356,-0.018551871,-0.0100050485,-0.015068332,-0.023615155,-0.09467665,-0.019780561,0.017012633,0.017093645,-0.004870879,0.0026615995,-0.009566231,-0.010484372,-0.005893662,0.025815995,-0.007662436,-0.02900249,-0.027922321,0.00039704583,0.0040540025,-0.01911896,-0.006467501,-0.014744282,0.0029822742,0.028327385,0.008357794,-0.0061535775,-0.002904637,0.02765228,-0.0060253073,0.012698716,-0.040614285,0.012496184,0.027409242,-0.008121507,0.037103742,-0.01712065,0.031000799,-0.022751022,-0.024627812,-0.011989856,-0.018308833,-0.0055021015,0.0014050612,-0.013677617,0.026180552,0.009127413,-0.0019544275,-0.038075894,-0.024398277,-0.00088101136,-0.02449279,0.0048033684,-0.0035442985,-0.028489409,-0.021886887,-0.009228678,-0.013738376,0.009829521,0.00008744713,-0.014892805,-0.00091307884,-0.011470025,-0.018133307,-0.023682665,-0.027557766,0.004955267,-0.017147655,0.012860741,-0.008654839,-0.01350884,-0.042747617,-0.011429519,-0.0068084286,-0.0022227815,-0.0027054811,-0.010713908,-0.022372963,0.015432889,-0.037265766,-0.0131847905,0.008837118,-0.011287747,0.0031763667,-0.022251444,-0.02686916,-0.016378036,0.013454832,-0.03029869,0.014501245,0.003427843,-0.012421923,-0.009505471,0.027247217,-0.01214513,0.03010966,0.005383958,-0.014109684,-0.0010523191,0.0025890258,-0.01266496,-0.031891935,-0.007547668,-0.012327408,0.012833736,0.005697882,-0.010896186,-0.06318978,0.018200817,0.019145964,0.008897877,-0.00018312209,-0.018281829,-0.0013113904,-0.022008406,0.014595759,0.007540917,-0.011861586,0.028327385,-0.011949349,0.0073923944,-0.009762011,-0.022953553,0.018551871,-0.012070868,0.029056497,0.0007611803,-0.002325735,0.010281841,0.01847086,0.021103766,-0.0018042168,0.013090276,-0.0020742586,0.019361997,-0.0022497857,-0.03243202,0.006700412,-0.00026983084,0.0030194048,-0.0004898727,0.004995773,-0.02739574,0.010761166,0.02927253,0.011740067,0.018538369,-0.003124046,-0.030217677,-0.00019461996,0.0057215104,-0.012610951,-0.003237126,-0.012138379,-0.012907998,0.0005527418,0.02487085,0.0077434485,0.0071831117,-0.01266496,-0.023939205,0.0010329098,-0.0071763606,0.0043375464,-0.00068185554,-0.0043577994,-0.0051004146,0.026464095,0.012462429,0.008384798,0.006545138,0.014973817,0.016810102,-0.029164514,0.009775513,0.0044860695,-0.009653994,0.0022869164,-0.0035814294,0.030244682,-0.0049080094,-0.0067240405,0.008789861,0.0025755237,-0.014177194,0.008560325,0.0076489337,0.009161168,-0.00059240416,-0.005694506,0.020901235,-0.0025265785,0.01647255,0.001886917,0.007966233,0.0097215045,-0.0107409125,-0.015864955,0.0029434555,-0.018065795,-0.002918139,-0.021373808,0.028165359,0.0030497846,-0.005718135,0.022494482,0.03785986,-0.011118971,0.013988165,-0.007999988,-0.005242186,-0.023021063,-0.0016978878,0.007567921,-0.025086883,-0.0032573792,-0.011733316,0.007378892,-0.011935848,0.0098835295,0.0053873337,0.010612642,0.016756093,0.0071088504,-0.021913892,-0.032297,-0.0061670793,0.007264124,0.0073451367,0.01059239,0.0054649706,0.0011780573,0.028111352,0.0120438645,0.006926572,0.0033113875,-0.01556791,-0.0015367066,-0.020010097,-0.0073923944,-0.00029367045,-0.027706288,-0.0017071705,-0.0038244668,-0.014865801,-0.024546798,0.08063448,0.03753581,-0.008715599,-0.0064641256,-0.014933311,0.032540035,-0.0040438757,0.017336683,-0.01433922,-0.01906495,0.0017257358,0.0057383883,-0.0018413475,-0.015203353,0.003864973,0.0031679277,-0.004624466,0.023952708,-0.026788145,-0.011618548,0.014946814,0.025383929,0.021684356,-0.00820927,-0.013664115,-0.016189005,0.016310524,0.01706664,0.00975526,-0.03191894,-0.012273399,-0.006443872,-0.0140016675,-0.017039638,-0.020536678,0.024263255,-0.0030514724,-0.02060419,0.004948516,0.026693631,-0.00076666556,0.02203541,-0.025883507,-0.030325694,0.015932467,-0.0006679315,0.00975526,-0.02092824,0.020239633
